station_id,station_name,district,address,latitude,longitude,x_meter,y_meter,cluster_id,cluster_label,distance_to_centroid_m,rental_count,meaningful_coordinate_movement,max_distance_m,active_month_count,first_active_month,last_active_month
1640,한내근린공원 북측,노원구,서울특별시 노원구 마들로 86 한내근린공원 북측,37.62386322,127.06848907,6728.377853917569,8466.627688674076,1,cluster_1,3691.046528118414,32602,False,0.0026421083256114,24,2023-01,2024-12
1641,한내근린공원 남측,노원구,서울특별시 노원구 마들로 86 한내근린공원 남측,37.62155533,127.06951141,6818.507815182425,8210.002029420506,1,cluster_1,3659.5278694601006,19956,False,0.0008807301174265,24,2023-01,2024-12
1642,서울여대 남문,노원구,서울특별시 노원구 화랑로 621 서울여자대학교 서울여대 후문,37.62531662,127.08813477,8460.351737394065,8628.23839505915,1,cluster_1,5337.547883542295,25471,False,0.0026420589077503,24,2023-01,2024-12
1643,태릉입구역 8번출구,노원구,서울특별시 노원구 공릉동 687-6 태릉입구역 8번출구,37.61736679,127.07521057,7320.948363381958,7744.257631372568,1,cluster_1,3980.313165895967,58573,False,0.0026423414508634,24,2023-01,2024-12
1646,삼육대 입구,노원구,서울특별시 노원구 공릉동 26-43 삼육대 입구,37.63848877,127.10790253,10203.086486210264,10092.914648061038,1,cluster_1,7524.879591661727,11185,False,0.0026415906473849,24,2023-01,2024-12
1650,중계근린공원내,노원구,서울특별시 노원구 중계동 506-3 중계근린공원내,37.63957977,127.06510162,6429.73871499257,10214.228313029655,1,cluster_1,4571.723108007463,95614,False,0.0017610330776268,24,2023-01,2024-12
1651,상계동 우방유쉘아파트 앞,노원구,서울특별시 노원구 상계동 1118-9 맥도날드 상계점 앞,37.67237473,127.05599213,5626.641916621648,13860.861484541165,1,cluster_1,7451.342631129821,27871,False,0.0026403853846077,24,2023-01,2024-12
1652,파르코 앞,노원구,서울특별시 노원구 상계동 1263 파르코 앞,37.68000031,127.05558014,5590.320690080292,14708.78729326286,1,cluster_1,8257.312935148062,9799,False,0.0035201512923942,24,2023-01,2024-12
1653,노원역1번출구,노원구,서울특별시 노원구 상계동 335-4 노원역1번출구,37.65620041,127.06362152,6299.252423084993,12062.359158614896,1,cluster_1,6037.291386551006,121771,False,0.001760641274223,24,2023-01,2024-12
1654,당고개입구 오거리,노원구,서울특별시 노원구 상계동 172-2 보훈회관 대여소,37.66379166,127.07544708,7341.7991929875625,12906.46764550586,1,cluster_1,7290.2810583238015,19405,False,0.0017604612508034,24,2023-01,2024-12
1655,공릉1단지아파트,노원구,서울특별시 동일로 1127 공릉1단지아파트,37.63111115,127.07015991,6875.6798713293865,9272.560733349059,1,cluster_1,4249.378084958027,70832,False,0.0008806168976458,24,2023-01,2024-12
1656,중앙하이츠 아파트 입구,노원구,서울특별시 노원구 노원로 434 상계2차중앙하이츠아파트,37.65501785,127.06750488,6641.6112140739315,11930.864486162794,1,cluster_1,6092.276791359835,56439,False,0.0017606670754119,24,2023-01,2024-12
1657,노원구청,노원구,서울특별시 노원구 노해로 437 노원구청,37.65404892,127.05732727,5744.348468730449,11823.12438588897,1,cluster_1,5578.938561462646,51419,False,0.0026410350754898,24,2023-01,2024-12
1659,중계동 을지중학교,노원구,서울특별시 노원구 중계동 370 중계동 을지중학교,37.65032959,127.07160187,7002.803723419842,11409.553759371936,1,cluster_1,5863.640288552362,23579,False,0.0026411695956715,24,2023-01,2024-12
1660,서울시립과학관,노원구,서울특별시 노원구 하계동 266 서울시립과학관,37.64207077,127.07662201,7445.381558335439,10491.214875300811,1,cluster_1,5472.391373156568,14613,False,0.0008804870151297,24,2023-01,2024-12
1661,당현천근린공원,노원구,서울특별시 노원구 동일로 1342 당현천근린공원,37.64963913,127.06560516,6474.131031340754,11332.77811032055,1,cluster_1,5496.923096919198,44715,False,0.0035215914547176,24,2023-01,2024-12
1662,노원역7번출구,노원구,서울특별시 노원구 노해로 459 메가빌딩,37.65421677,127.05921173,5910.483322895138,11841.788454326213,1,cluster_1,5665.4677981496125,74503,False,0.0026410313455315,24,2023-01,2024-12
1663,동해문화예술관앞,노원구,서울특별시 노원구 화랑로 429 동해문화예술관앞,37.61938095,127.0578537,5790.758777931364,7968.222004823356,1,cluster_1,2629.1936985164944,76192,False,0.0,24,2023-01,2024-12
1664,노해근린공원내,노원구,서울특별시 노원구 노원로22길 1 노해근린공원내,37.64936066,127.0704422,6900.566686640454,11301.813659098114,1,cluster_1,5716.087280515091,6005,False,0.0,12,2023-01,2024-12
1665,양지근린공원앞,노원구,서울특별시 노원구 한글비석로 227 양지근린공원앞,37.64699554,127.07640076,7425.876057298323,11038.824314192496,1,cluster_1,5849.29747637674,36479,True,37.80577734921174,24,2023-01,2024-12
1666,노원소방서인근,노원구,서울특별시 노원구 노원로26길 111 노원소방서인근,37.65578079,127.07177734,7018.273238751495,12015.699543497189,1,cluster_1,6366.70969550525,22408,False,0.0035213002089426,24,2023-01,2024-12
1667,중계중학교,노원구,서울특별시 노원구 덕릉로76길 23 중계중학교,37.65449905,127.0743866,7248.306791905587,11873.176558219398,1,cluster_1,6382.170822076139,45884,False,0.0,24,2023-01,2024-12
1668,중계역 6번출구,노원구,서울특별시 노원구 동일로 지하 1308-1 중계역 6번출구,37.64556503,127.06334686,6275.038272058169,10879.758859678646,1,cluster_1,5009.336374998665,70733,True,10.269760780292453,24,2023-01,2024-12
1669,중계역 3번출구,노원구,서울특별시 노원구 동일로 지하 1308-1 중계역 3번출구,37.64352798,127.06522369,6440.500461936373,10653.249234357341,1,cluster_1,4921.231938509078,56644,False,0.0008804719836063,24,2023-01,2024-12
1670,노원경찰서교차로,노원구,서울특별시 노원구 노원로 283 노원경찰서교차로,37.64340973,127.07183838,7023.654553025446,10640.100434281267,1,cluster_1,5283.649971281873,39445,False,0.0017609445301085,24,2023-01,2024-12
1671,인덕대학교,노원구,서울특별시 노원구 초안산로 12 인덕대학교,37.62934875,127.05482483,5523.732215555772,9076.590794630767,1,cluster_1,3118.4122012388007,20620,False,0.002641913342552,24,2023-01,2024-12
1672,상계동수락리버시티,노원구,서울특별시 노원구 누원로 18 상계동수락리버시티,37.68859863,127.05340576,5398.62635632029,15664.876854929835,1,cluster_1,9142.404618192915,15686,False,0.0035197410182525,24,2023-01,2024-12
1674,서울북부고용센터앞,노원구,서울특별시 노원구 노해로 450 서울북부고용센터앞,37.65354919,127.05808258,5810.936943252725,11767.556945196668,1,cluster_1,5555.927363557855,78601,False,0.0017607018995452,24,2023-01,2024-12
1675,월계문화체육센터,노원구,서울특별시 노원구 월계로 280 월계문화체육센터,37.62694168,127.05513,5550.636142117715,8808.936822552214,1,cluster_1,2941.0559028958164,6994,False,0.0,24,2023-01,2024-12
1677,육군사관학교 앞,노원구,서울특별시 노원구 화랑로 570 육군사관학교 앞,37.62316513,127.09049988,8668.860915051964,8389.003622332517,1,cluster_1,5455.337846987532,40144,False,0.0017614243325676,24,2023-01,2024-12
1678,성서대학교 밀알관,노원구,서울특별시 노원구 동일로214길 32 성서대학교 밀알관,37.6484375,127.0644455,6371.894876167707,11199.162950616648,1,cluster_1,5329.176032700638,11669,False,0.0,24,2023-01,2024-12
1679,삼육대 도서관,노원구,서울특별시 노원구 화랑로 815 삼육대 도서관,37.6428299,127.10666656,10094.122806586192,10575.626279965167,1,cluster_1,7658.385222949291,11075,False,0.0035219143102595,24,2023-01,2024-12
1680,삼육대 제3과학관,노원구,서울특별시 노원구 화랑로 653 삼육대 후문 삼거리,37.64265442,127.10838318,10245.460809705717,10556.113794237044,1,cluster_1,7779.9833492117095,2875,False,0.0017609601947736,24,2023-01,2024-12
1681,현대6차 아파트,노원구,서울특별시 노원구 중계로8길 20 현대6차 아파트,37.64580154,127.08226013,7942.440792258779,10906.057571778767,1,cluster_1,6118.674336087651,37814,False,0.0026413283832121,24,2023-01,2024-12
1682,중계종합사회복지관 교차로,노원구,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,37.65745544,127.07554626,7350.542947078633,12201.912127402036,1,cluster_1,6708.6274068974935,16133,False,0.0035212207877675,24,2023-01,2024-12
1683,노원문화예술회관,노원구,서울특별시 노원구 중계로 181 노원문화예술회관,37.65045929,127.08088684,7821.3709187287595,11423.97574135761,1,cluster_1,6400.5402176915495,49972,False,0.0035215525639685,24,2023-01,2024-12
1684,태릉입구역 5번출구,노원구,서울특별시 노원구 동일로 986 태릉입구역 5번출구와 6번출구 사이,37.61832047,127.07563019,7357.942254207559,7850.3020090154305,1,cluster_1,4044.2362345877573,94091,False,0.0008807684393186,24,2023-01,2024-12
1685,불암고등학교 앞 횡단보도,노원구,서울특별시 노원구 중계로 155 불암고등학교 앞 횡단보도,37.64818954,127.08048248,7785.722356471646,11171.591056606225,1,cluster_1,6192.839965017771,39178,False,0.0017608289750779,24,2023-01,2024-12
1686,상계주공10단지 종합상가 앞,노원구,서울특별시 노원구 동일로227길 85 온수골사거리(스타벅스앞),37.66114044,127.05805206,5808.246286113505,12611.665432086924,1,cluster_1,6330.619554273723,45935,False,0.0035210460140724,24,2023-01,2024-12
1688,마들역 7번출구,노원구,서울특별시 노원구 동일로 지하 1530-1 마들역 7번출구,37.66566086,127.05729675,5741.6578115934735,13114.313202389923,1,cluster_1,6777.755456650385,55005,False,0.004401038937393,24,2023-01,2024-12
1689,마들역 3번출구,노원구,서울특별시 노원구 동일로 지하 1530-1 마들역 3번출구,37.66524887,127.05789185,5794.122099352584,13068.502004561682,1,cluster_1,6752.4618852853655,46022,False,0.0044010633658296,24,2023-01,2024-12
1690,도봉운전면허시험장 버스정류장 옆,노원구,서울특별시 노원구 동일로 1449 도봉운전면허시험장,37.6577301,127.05931091,5919.227076986209,12232.452925954434,1,cluster_1,6024.008932282635,40840,False,0.0008803013804259,24,2023-01,2024-12
1691,노원정보도서관,노원구,서울특별시 노원구 노원로34길 43 노원정보도서관,37.66070938,127.06533051,6449.91776191803,12563.733747007589,1,cluster_1,6551.6478437898595,37684,False,0.0008802660548817,23,2023-01,2024-12
1692,온곡초교 교차로,노원구,서울특별시 노원구 한글비석로 471 온곡초교 교차로,37.66418839,127.06600952,6509.7795935978675,12950.582008753756,1,cluster_1,6924.531633160075,55213,False,0.0017604496019787,24,2023-01,2024-12
1693,원자력 병원,노원구,서울특별시 노원구 노원로 75 원자력병원 국가방사선 비상진료센터,37.62818909,127.08210754,7928.988388175757,8947.64248599786,1,cluster_1,4978.6884944374515,14517,False,0.0035226060862177,24,2023-01,2024-12
1696,수락리버시티4단지,노원구,서울특별시 노원구 누원로 18 수락리버시티4단지,37.68645096,127.05283356,5348.180943015767,15426.066846823334,1,cluster_1,8898.326880738687,15596,False,0.0035198451827859,24,2023-01,2024-12
1697,상계주공2단지 219동,노원구,서울특별시 노원구 동일로215길 81 새상계교회,37.65024948,127.05715179,5728.878071794696,11400.645933798049,1,cluster_1,5189.174389792761,39891,False,0.0008803900682016,24,2023-01,2024-12
1702,녹천역 1번출구 앞,도봉구,서울특별시 도봉구 창동 426-6,37.64582062,127.05042267,5135.635779650162,10908.17917097995,1,cluster_1,4499.157062650866,16926,False,0.0026413299449568,24,2023-01,2024-12
1703,도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955 도봉동 637-1,37.68972015,127.04519653,4674.896890661837,15789.584189059848,1,cluster_1,9141.346054500245,7738,False,0.0026397658428452,24,2023-01,2024-12
1705,도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656 방학동 720,37.66922379,127.04651642,4791.258995808491,13510.492942379311,1,cluster_1,6909.833943774063,38652,False,0.0017603324110711,24,2023-01,2024-12
1706,방학동우체국 건너편,도봉구,서울특별시 도봉구 도봉로 683 방학동 726-92,37.66566467,127.0426712,4452.262644636673,13114.736855059964,1,cluster_1,6461.7823247700235,24100,False,0.0,24,2023-01,2024-12
1707,도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552 창동 723-11,37.65446091,127.03851318,4085.6897026186666,11868.935583716504,1,cluster_1,5177.714318090408,35009,False,0.0017606825214086,24,2023-01,2024-12
1708,도봉보건소사거리,도봉구,서울특별시 도봉구 해등로 150 창동 723-10,37.65682983,127.03984833,4203.397136333809,12132.347469344195,1,cluster_1,5453.883093386194,43209,False,0.0026409361635778,24,2023-01,2024-12
1709,쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1 쌍문동 83-5,37.65012741,127.03534698,3806.556064730785,11387.072369103256,1,cluster_1,4671.380202934365,27104,False,0.0017607852707059,24,2023-01,2024-12
1713,쌍문동 이안아파트 앞,도봉구,서울특별시 도봉구 쌍문동 315-488,37.65165329,127.02848816,3201.8793613582043,11556.742483771339,1,cluster_1,4836.68684206469,14420,False,0.0035214959450011,24,2023-01,2024-12
1714,도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315 도봉문화정보도서관 삼거리,37.64463043,127.04460907,4623.106148791069,10775.836081236263,1,cluster_1,4208.494763208416,9429,False,0.0026413722681064,24,2023-01,2024-12
1715,서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556 서울특별시교육청도봉도서관,37.65317917,127.01278687,1817.64646475094,11726.412598440129,1,cluster_1,5265.620762659296,23260,False,0.0026410660096386,24,2023-01,2024-12
1716,창동역 1번출구 건너편,도봉구,서울특별시 도봉구 마들로11길 20 하나로마트 창동점,37.65420151,127.05072784,5162.539706209862,11840.09161974516,1,cluster_1,5384.502921987576,27403,False,0.0035213728644031,24,2023-01,2024-12
1717,시립창동운동장 입구,도봉구,서울특별시 도봉구 창동 1-24 시립창동운동장 입구,37.65570831,127.05010223,5107.385642915631,12007.640135213473,1,cluster_1,5527.272827464753,4302,False,0.0026409760547535,14,2023-01,2024-02
1719,신도봉사거리 버스정류장,도봉구,서울특별시 도봉구 도봉로 771 신도봉사거리 버스정류장,37.67328262,127.04399109,4568.624749783327,13961.814246492193,1,cluster_1,7316.721889906163,22210,False,0.000880116946825,24,2023-01,2024-12
1720,도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656 도봉구청 옆(중랑천변),37.66867065,127.04798126,4920.39995914758,13448.986580655801,1,cluster_1,6875.497128193412,41431,False,0.0035206888228864,24,2023-01,2024-12
1721,창동역 2번출구,도봉구,서울특별시 창동 74-2 창동역 2번출구,37.65301514,127.04699707,4833.633319303944,11708.173294622311,1,cluster_1,5163.135880438984,93052,False,0.0026410718435784,24,2023-01,2024-12
1722,창동청소년수련관,도봉구,서울특별시 도봉구 노해로69길 132 창동청소년수련관,37.65779877,127.05004883,5102.677874530024,12240.088681566695,1,cluster_1,5748.396626851918,24936,False,0.0026409016986824,24,2023-01,2024-12
1723,방학동학마을도서관,도봉구,서울특별시 도봉구 시루봉로 128 방학동학마을도서관,37.66207886,127.02771759,3133.945558265197,12716.012975149442,1,cluster_1,5997.943128139576,12610,False,0.0008802520558045,24,2023-01,2024-12
1725,창1동주민센터,도봉구,서울특별시 도봉구 해등로 46 창1동주민센터,37.6475029,127.04331207,4508.762036497147,11095.24017217497,1,cluster_1,4488.813498500947,14627,False,0.0026412701211456,24,2023-01,2024-12
1726,삼익세라믹아파트교차로,도봉구,서울특별시 도봉구 해등로 189 삼익세라믹아파트,37.65858841,127.03520966,3794.4498708225933,12327.892643442356,1,cluster_1,5609.489534900207,27540,False,0.0035211670543511,24,2023-01,2024-12
1727,서울도봉초등학교인근,도봉구,서울특별시 도봉구 도봉로173길 96 서울도봉초등학교인근,37.67867661,127.04076385,4284.109797619251,14561.59856886346,1,cluster_1,7875.871730238892,14956,False,0.004400267067478,24,2023-01,2024-12
1728,서울북부지방법원,도봉구,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67771912,127.04681396,4817.490258083947,14455.130538550555,1,cluster_1,7843.639770754289,9057,False,0.0035202595334689,24,2023-01,2024-12
1729,도봉한신아파트 버스정류장,도봉구,서울특별시 도봉구 도봉로 891 파리바게트앞,37.68400955,127.04579163,4727.361178423191,15154.594440963252,1,cluster_1,8519.849756679321,28962,False,0.0026399713419306,24,2023-01,2024-12
1730,도봉산역 교차로 앞,도봉구,서울특별시 도봉구 도봉산길 10 도봉산역 교차로 앞,37.68759155,127.04550171,4701.801698825636,15552.89466820444,1,cluster_1,8910.438361977547,6174,False,0.0008799449644043,24,2023-01,2024-12
1731,도봉고등학교 맞은편,도봉구,서울특별시 도봉구 도봉동 282-16,37.6876297,127.04221344,4411.906313993952,15557.13675465601,1,cluster_1,8879.312730890282,5262,False,0.003519789241952,24,2023-01,2024-12
1732,방학역사거리,도봉구,서울특별시 도봉구 도봉로 707 우리은행 앞,37.66759872,127.04299927,4481.185445653203,13329.79340293757,1,cluster_1,6678.73913335439,17172,False,0.0026405553146321,24,2023-01,2024-12
1733,방학사거리 (봄마당 앞),도봉구,서울특별시 도봉구 방학로 102 방학사거리 (봄마당 앞),37.66297913,127.04193878,4387.692162967128,12816.118431758974,1,cluster_1,6156.854413119512,18377,False,0.0017604782813801,24,2023-01,2024-12
1734,쌍문현대1차아파트 108동 앞,도봉구,서울특별시 도봉구 해등로 218 쌍문현대1차아파트 108동 앞,37.65814972,127.03266907,3570.4702962266983,12279.112541072847,1,cluster_1,5552.333318014749,20929,False,0.0026408914551793,24,2023-01,2024-12
1735,"도봉역 1,2번 출구사이 건너편",도봉구,"서울특별시 도봉구 도봉로170길 2 도봉역 1,2번 출구사이 건너편",37.67911911,127.04498291,4656.064053908964,14610.802323904421,1,cluster_1,7971.492769397592,23775,False,0.0008800477165563,24,2023-01,2024-12
1736,버스정류장 앞,도봉구,서울특별시 도봉구 도봉로 528 버스정류장 앞,37.65224075,127.0370636,3957.8940678480653,11622.065055377612,1,cluster_1,4918.419162546018,13218,False,0.0,24,2023-01,2024-12
1737,신창시장,도봉구,서울특별시 도봉구 덕릉로 249 하나은행 (창동점),37.63970184,127.03883362,4113.9398393531965,10227.801877725153,1,cluster_1,3558.42330344043,44288,False,0.0017610301841226,24,2023-01,2024-12
1738,창동주공17단지 상가앞,도봉구,서울특별시 도봉구 덕릉로 404 창동주공17단지 상가앞,37.6463089,127.052742,5340.108971602598,10962.473429761241,1,cluster_1,4628.30433310218,41167,False,0.0,24,2023-01,2024-12
1741,제일강산수산입구,도봉구,서울특별시 도봉구 도봉로 444 제일강산수산입구,37.64519882,127.03298187,3598.046887072885,10839.03816559144,1,cluster_1,4113.309001627653,30922,False,0.0026413498160469,24,2023-01,2024-12
1742,북한산 코오롱 하늘채,도봉구,서울특별시 도봉구 우이천로 367 북한산 코오롱 하늘채,37.64889145,127.02301788,2719.6169784800313,11249.63988756721,1,cluster_1,4584.270550592722,49393,False,0.0017608145740454,24,2023-01,2024-12
1743,창동19단지아파트 관리사무소앞,도봉구,서울특별시 도봉구 노해로70길 37 주공19단지아파트,37.65039062,127.05219269,5291.681551153049,11416.339985745348,1,cluster_1,5029.191436738476,34285,False,0.0008803906351309,24,2023-01,2024-12
1744,도봉소방서 옆,도봉구,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점,37.66480255,127.04302979,4483.876102792421,13018.873484901294,1,cluster_1,6371.984045653393,55225,False,0.0008802175179798,24,2023-01,2024-12
1748,방학역 1번출구,도봉구,서울특별시 도봉구 도봉로 724,37.66898346,127.0437622,4548.4457028556235,13483.769465659061,1,cluster_1,6841.242889677706,7079,False,0.0,12,2023-01,2023-12
1749,ESA아파트 상가 앞,도봉구,서울특별시 도봉구 도봉로150길 43 ESA 아파트,37.66627121,127.04598999,4744.848686605332,13182.181025867421,1,cluster_1,6578.721120783164,32317,False,0.0008802023411022,24,2023-01,2024-12
1750,창포원 남쪽 입구,도봉구,서울특별시 도봉구 마들로 916 방문자센터,37.68826675,127.04889679,5001.113502037121,15627.973482674774,1,cluster_1,9030.62086847524,18440,False,0.0008799391922881,24,2023-01,2024-12
1751,창원초등학교 교차로,도봉구,서울특별시 도봉구 해등로12길 44 주공2단지아파트,37.6521225,127.04170227,4366.841333361523,11608.916255302243,1,cluster_1,4962.5016757933645,21703,False,0.0026411035910986,24,2023-01,2024-12
1752,창동 주공 4단지 입구 옆,도봉구,서울특별시 도봉구 덕릉로 357 주공4단지아파트,37.64548111,127.04857635,4972.863365302592,10870.42738143401,1,cluster_1,4406.054133304593,21522,False,0.0044022352032458,24,2023-01,2024-12
1754,창동시장입구 사거리,도봉구,서울특별시 도봉구 도봉로 461 우림빌딩,37.64689636,127.03343201,3637.731435033218,11027.79600136822,1,cluster_1,4303.322515611059,20982,False,0.0008804298168208,24,2023-01,2024-12
1756,서울북부광역등기국,도봉구,서울특별시 도봉구 노해로 327,37.65148544,127.04431915,4597.546669195758,11538.078415334097,1,cluster_1,4940.212166157209,7279,False,0.0044018793205689,24,2023-01,2024-12
1757,솔밭공원역 1번출구 앞,도봉구,서울특별시 도봉구 삼양로 590,37.65568542,127.01338196,1870.1098709059513,12005.094883342248,1,cluster_1,5515.402249907749,12515,False,0.0035213047318255,24,2023-01,2024-12
1758,솔밭공원역 1번출구 주변,도봉구,서울특별시 도봉구 삼양로 610 산수디앤씨,37.65727997,127.0137558,1903.067776026089,12182.400753623298,1,cluster_1,5676.090188232558,16256,False,0.0,24,2023-01,2024-12
1759,서울북부지방법원 앞,도봉구,서울특별시 도봉구 마들로 749 서울북부지방법원,37.67721939,127.04863739,4978.244679576543,14399.563097858252,1,cluster_1,7818.260565397026,15108,False,0.0008800724906197,24,2023-01,2024-12
1761,방학중학교 앞,도봉구,서울특별시 도봉구 시루봉로 188 방학중학교,37.66562271,127.03108978,3431.239368623951,13110.071115938354,1,cluster_1,6382.564525471461,8458,False,0.0017604155839276,24,2023-01,2024-12
1762,북한산 한신휴플러스APT앞,도봉구,서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트,37.65533829,127.04241943,4430.0664864625805,11966.495788456934,1,cluster_1,5325.621297962617,49350,False,0.0026409914556677,24,2023-01,2024-12
1765,쌍문역 1번출구 주변,도봉구,서울특별시 도봉구 도봉로 496,37.64966965,127.03561401,3830.097551475608,11336.171779481949,1,cluster_1,4622.372079941273,28796,False,0.0008803991819708,24,2023-01,2024-12
1767,방학초등학교 앞,도봉구,서울특별시 도봉구 방학동 726-127,37.66250992,127.03327942,3624.2790309524403,12763.94466022807,1,cluster_1,6038.207784796408,35501,False,0.001760491648917,24,2023-01,2024-12
1768,신동아타워 버스정류소,도봉구,서울특별시 도봉구 방학로 217-1,37.66208267,127.02874756,3224.74818381654,12716.436627819483,1,cluster_1,5993.924435685405,13404,False,0.0035210013232624,24,2023-01,2024-12
1770,도봉한신아파트 주변,도봉구,서울특별시 도봉구 도봉동 646-1,37.68473816,127.0500412,5102.00521024578,15235.612176466208,1,cluster_1,8662.584241729419,21401,False,0.0,24,2023-01,2024-12
1771,성원APT버스정류소,도봉구,서울특별시 도봉구 해등로 242-18 현대아파트,37.65796661,127.03009033,3343.127400209584,12258.75163805526,1,cluster_1,5532.627059731338,18453,False,0.0026408957285889,24,2023-01,2024-12
1772,시립도봉노인복지관 버스정류소,도봉구,서울특별시 도봉구 쌍문동 45-13,37.65805054,127.03575897,3842.877291272142,12268.084228247866,1,cluster_1,5552.7991507783745,17559,False,0.0026408949830468,24,2023-01,2024-12
1774,정의여중고 버스정류소,도봉구,서울특별시 도봉구 쌍문동 83-2,37.65134811,127.034729,3752.0746657230425,11522.808016058252,1,cluster_1,4803.301382056191,11751,False,0.0,24,2023-01,2024-12
1775,신원리베르텔 앞,도봉구,서울특별시 도봉구 창동 339,37.65128708,127.04554749,4705.837684533342,11516.02178968484,1,cluster_1,4944.627142480385,20884,False,0.0008803777676529,24,2023-01,2024-12
2901,공릉동풍림아파트 101동,노원구,서울특별시 노원구 섬밭로 139 공릉풍림아파트,37.62981415,127.06650543,6553.4992456618065,9128.340913490923,1,cluster_1,3905.762268890256,37138,False,0.0026418990395239,24,2023-01,2024-12
2902,공릉풍림아파트 108동,노원구,서울특별시 노원구 섬밭로 139 공릉풍림아파트,37.62862015,127.06690979,6589.147807916678,8995.574171077902,1,cluster_1,3854.356760330515,29828,False,0.000880648654763,24,2023-01,2024-12
2903,월계초안아파트 1단지,노원구,서울특별시 노원구 덕릉로60타길 24,37.63372803,127.04436493,4601.582654901222,9563.544512986466,1,cluster_1,3052.348774113519,13709,False,0.0026417599043468,24,2023-01,2024-12
2904,중계3차청구아파트,노원구,서울특별시 노원구 중계로 233 청구3차아파트,37.65050507,127.07398224,7212.658229648472,11429.066245099353,1,cluster_1,6007.582293298477,34210,False,0.0035215503931288,24,2023-01,2024-12
2907,월계중학교,노원구,서울특별시 노원구 초안산로 29 신계초등학교,37.63074875,127.05310822,5372.395094042591,9232.263691933309,1,cluster_1,3143.590017300408,11086,False,0.0017612423837998,24,2023-01,2024-12
2908,광운대학교 중앙도서관,노원구,서울특별시 노원구 광운로 20 광운대학교,37.62000275,127.05856323,5853.311266748177,8037.363010210451,1,cluster_1,2717.150991901926,50044,False,0.0026422477724411,24,2023-01,2024-12
2909,석계역 3번 출구,노원구,서울특별시 노원구 화랑로 351-2 구두수선대196,37.61545944,127.06745148,6636.903445688324,7532.169988037642,1,cluster_1,3264.927712582032,42958,False,0.0017616046605597,24,2023-01,2024-12
2910,도깨비시장,노원구,서울특별시 노원구 동일로 1028 한의학명가,37.62186432,127.0740509,7218.711326602568,8244.36014980434,1,cluster_1,4041.459659137461,52747,False,0.0,23,2023-01,2024-12
2911,상계역중앙시장,노원구,서울특별시 노원구 한글비석로 389-2 가로판매대,37.6588707,127.07191467,7030.380314263785,12359.281859284925,1,cluster_1,6661.291825057419,32739,False,0.0026408658094288,24,2023-01,2024-12
2912,대진고등학교,노원구,서울특별시 노원구 한글비석로 97,37.63815689,127.07326508,7149.433076547416,10056.011275805271,1,cluster_1,4959.512750876587,36199,False,0.0017610668044824,24,2023-01,2024-12
2913,상계8동 주민센터,노원구,서울특별시 노원구 동일로227길 85 상계주공11단지아파트,37.66712952,127.05176544,5254.014996043205,13277.62074335605,1,cluster_1,6787.892810407736,46496,True,64.00266133601737,24,2023-01,2024-12
2914,서울과학기술대학교(미래관),노원구,서울특별시 노원구 노원로 75 한국원자력의학원,37.62950897,127.08103943,7834.823322809538,9094.406445777837,1,cluster_1,4962.8737541893,19221,False,0.0026419098879009,20,2023-01,2024-08
2915,서울과학기술대학교(어학교육원),노원구,서울특별시 노원구 공릉로58길 130 서울과학기술대학교 생활관,37.63489914,127.07767487,7538.202176737271,9693.766003529678,1,cluster_1,5032.553480424326,76361,False,0.0026417182699648,24,2023-01,2024-12
2917,신창중학교 후문 맞은편 버스정류장,노원구,서울특별시 노원구 월계동 855-26,37.62807083,127.04692078,4826.907558063361,8934.492573973108,1,cluster_1,2589.2473247313146,26052,False,0.0017613080863449,24,2023-01,2024-12
2919,등나무 근린공원(시립북서울미술관 앞),노원구,서울특별시 노원구 동일로 1231-2 가로판매대173,37.64020538,127.06761932,6651.700296735734,10283.792971087498,1,cluster_1,4769.964788253073,87738,False,0.0017610204887108,24,2023-01,2024-12
2920,상계중학교(당현2교사거리),노원구,서울특별시 노원구 상계동 225-5,37.65103531,127.06871033,6747.884236558785,11488.026243002962,1,cluster_1,5778.270773297383,25394,False,0.0026411422570934,24,2023-01,2024-12
2921,중계역 2번출구,노원구,노원구 중계동 514-6,37.64587021,127.06562042,6475.476359909242,10913.693327391735,1,cluster_1,5151.697538644685,60893,True,100.72385055624083,24,2023-01,2024-12
300,정동사거리,중구,서울특별시 중구 정동길 2-1 정동사거리,37.56805038,126.96923065,-2022.2897809890305,2260.52303905018,1,cluster_1,7081.633263727835,25543,False,0.0044068202673723,24,2023-01,2024-12
